underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2019-01-02,VIXW,2019-01-02,12.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,12.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,13.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,2,
^VIX,2019-01-02,VIXW,2019-01-02,13.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,100,
^VIX,2019-01-02,VIXW,2019-01-02,13.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,13.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,14.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,4,
^VIX,2019-01-02,VIXW,2019-01-02,14.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,30,
^VIX,2019-01-02,VIXW,2019-01-02,14.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,20,
^VIX,2019-01-02,VIXW,2019-01-02,14.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,1,
^VIX,2019-01-02,VIXW,2019-01-02,15.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,12,
^VIX,2019-01-02,VIXW,2019-01-02,15.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,18,
^VIX,2019-01-02,VIXW,2019-01-02,16.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,40,
^VIX,2019-01-02,VIXW,2019-01-02,16.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,134,
^VIX,2019-01-02,VIXW,2019-01-02,17.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,155,
^VIX,2019-01-02,VIXW,2019-01-02,17.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,339,
^VIX,2019-01-02,VIXW,2019-01-02,18.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,20,
^VIX,2019-01-02,VIXW,2019-01-02,18.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,75,
^VIX,2019-01-02,VIXW,2019-01-02,19.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,111,
^VIX,2019-01-02,VIXW,2019-01-02,19.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,261,
^VIX,2019-01-02,VIXW,2019-01-02,20.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,42,
^VIX,2019-01-02,VIXW,2019-01-02,20.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,456,
^VIX,2019-01-02,VIXW,2019-01-02,21.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,81,
^VIX,2019-01-02,VIXW,2019-01-02,21.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,383,
^VIX,2019-01-02,VIXW,2019-01-02,22.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,49,
^VIX,2019-01-02,VIXW,2019-01-02,22.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,409,
^VIX,2019-01-02,VIXW,2019-01-02,23.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,107,
^VIX,2019-01-02,VIXW,2019-01-02,23.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,3470,
^VIX,2019-01-02,VIXW,2019-01-02,24.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,162,
^VIX,2019-01-02,VIXW,2019-01-02,24.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,5742,
^VIX,2019-01-02,VIXW,2019-01-02,25.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,318,
^VIX,2019-01-02,VIXW,2019-01-02,25.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,4992,
^VIX,2019-01-02,VIXW,2019-01-02,26.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,167,
^VIX,2019-01-02,VIXW,2019-01-02,26.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,535,
^VIX,2019-01-02,VIXW,2019-01-02,27.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,1356,
^VIX,2019-01-02,VIXW,2019-01-02,27.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,1263,
^VIX,2019-01-02,VIXW,2019-01-02,28.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,318,
^VIX,2019-01-02,VIXW,2019-01-02,28.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,128,
^VIX,2019-01-02,VIXW,2019-01-02,29.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,54,
^VIX,2019-01-02,VIXW,2019-01-02,29.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,66,
^VIX,2019-01-02,VIXW,2019-01-02,30.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,1046,
^VIX,2019-01-02,VIXW,2019-01-02,30.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,61,
^VIX,2019-01-02,VIXW,2019-01-02,32.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,358,
^VIX,2019-01-02,VIXW,2019-01-02,32.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,212,
^VIX,2019-01-02,VIXW,2019-01-02,35.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,248,
^VIX,2019-01-02,VIXW,2019-01-02,35.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,531,
^VIX,2019-01-02,VIXW,2019-01-02,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,337,
^VIX,2019-01-02,VIXW,2019-01-02,37.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,3,
^VIX,2019-01-02,VIXW,2019-01-02,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,397,
^VIX,2019-01-02,VIXW,2019-01-02,40.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,4,
^VIX,2019-01-02,VIXW,2019-01-02,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,238,
^VIX,2019-01-02,VIXW,2019-01-02,42.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,1441,
^VIX,2019-01-02,VIXW,2019-01-02,45.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,25,
^VIX,2019-01-02,VIXW,2019-01-02,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,4930,
^VIX,2019-01-02,VIXW,2019-01-02,50.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,25,
^VIX,2019-01-02,VIXW,2019-01-02,55.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,71,
^VIX,2019-01-02,VIXW,2019-01-02,55.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,60.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,63,
^VIX,2019-01-02,VIXW,2019-01-02,60.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,65.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,34,
^VIX,2019-01-02,VIXW,2019-01-02,65.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,70.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,35,
^VIX,2019-01-02,VIXW,2019-01-02,70.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,75.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,2,
^VIX,2019-01-02,VIXW,2019-01-02,75.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,80.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,80.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,85.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-02,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,23.8700,23.8700,0.0000,23.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-09,10.000,C,0.0000,0.0000,0.0000,0.0000,0,25,13.6400,1,14.4000,23.8700,23.8700,24.0739,23.8700,0.0200,1.0000,0.0000,-0.0007,0.0000,0.1925,1,11.1000,1,14.4000,23.2200,23.2200,0.0000,21,
^VIX,2019-01-02,VIXW,2019-01-09,10.000,P,0.0300,0.0300,0.0300,0.0300,11,0,0.0000,132,0.0300,23.8700,23.8700,24.0739,23.8700,2.6333,-0.0048,0.0016,-0.0088,0.0005,-0.0025,0,0.0000,132,0.0300,23.2200,23.2200,0.0300,0,
^VIX,2019-01-02,VIXW,2019-01-09,10.500,C,0.0000,0.0000,0.0000,0.0000,0,25,13.1400,1,13.9000,23.8700,23.8700,24.0739,23.8700,0.0200,1.0000,0.0000,-0.0007,0.0000,0.2022,21,11.0000,1,13.9000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-09,10.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,131,0.0300,23.8700,23.8700,24.0739,23.8700,2.4983,-0.0051,0.0018,-0.0088,0.0005,-0.0027,0,0.0000,131,0.0300,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-09,11.000,C,0.0000,0.0000,0.0000,0.0000,0,25,12.6400,1,13.4000,23.8700,23.8700,24.0739,23.8700,0.0200,1.0000,0.0000,-0.0007,0.0000,0.2118,1,10.1000,1,13.4000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-09,11.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,119,0.0300,23.8700,23.8700,24.0739,23.8700,2.3666,-0.0054,0.0020,-0.0087,0.0005,-0.0028,0,0.0000,119,0.0300,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-09,11.500,C,0.0000,0.0000,0.0000,0.0000,0,25,12.1400,1,12.9000,23.8700,23.8700,24.0739,23.8700,0.0200,1.0000,0.0000,-0.0008,0.0000,0.2214,25,11.5400,25,12.5500,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-09,11.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,109,0.0300,23.8700,23.8700,24.0739,23.8700,2.2412,-0.0057,0.0022,-0.0086,0.0005,-0.0029,0,0.0000,109,0.0300,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-09,12.000,C,0.0000,0.0000,0.0000,0.0000,0,25,11.6400,1,12.4000,23.8700,23.8700,24.0739,23.8700,0.0200,1.0000,0.0000,-0.0008,0.0000,0.2311,10,9.0400,1,12.4000,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-09,12.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,101,0.0400,23.8700,23.8700,24.0739,23.8700,2.2021,-0.0075,0.0028,-0.0108,0.0007,-0.0039,0,0.0000,101,0.0400,23.2200,23.2200,0.0000,0,
^VIX,2019-01-02,VIXW,2019-01-09,12.500,C,0.0000,0.0000,0.0000,0.0000,0,25,11.1400,2,11.9000,23.8700,23.8700,24.0739,23.8700,0.0200,1.0000,0.0000,-0.0008,0.0000,0.2407,21,9.0000,2,11.9000,23.2200,23.2200,0.0000,0,
