underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2018-12-03,VIX,2018-12-05,22.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,284,
^VIX,2018-12-03,VIX,2018-12-05,22.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,16,
^VIX,2018-12-03,VIX,2018-12-05,23.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,493,
^VIX,2018-12-03,VIX,2018-12-05,23.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,14,
^VIX,2018-12-03,VIX,2018-12-05,24.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,41257,
^VIX,2018-12-03,VIX,2018-12-05,24.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,1,
^VIX,2018-12-03,VIX,2018-12-05,25.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,1165,
^VIX,2018-12-03,VIX,2018-12-05,25.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,26.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,163,
^VIX,2018-12-03,VIX,2018-12-05,26.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,27.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,554,
^VIX,2018-12-03,VIX,2018-12-05,27.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,28.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,198,
^VIX,2018-12-03,VIX,2018-12-05,28.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,29.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,40,
^VIX,2018-12-03,VIX,2018-12-05,29.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,30.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,8807,
^VIX,2018-12-03,VIX,2018-12-05,30.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,35,
^VIX,2018-12-03,VIX,2018-12-05,32.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,222,
^VIX,2018-12-03,VIX,2018-12-05,32.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,35.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,579,
^VIX,2018-12-03,VIX,2018-12-05,35.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,37.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,37.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,40.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,73,
^VIX,2018-12-03,VIX,2018-12-05,40.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,42.500,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,42.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,45.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,1,
^VIX,2018-12-03,VIX,2018-12-05,45.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,50.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,199,
^VIX,2018-12-03,VIX,2018-12-05,50.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,10,
^VIX,2018-12-03,VIX,2018-12-05,55.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,5,
^VIX,2018-12-03,VIX,2018-12-05,55.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,18,
^VIX,2018-12-03,VIX,2018-12-05,60.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,91,
^VIX,2018-12-03,VIX,2018-12-05,60.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,18,
^VIX,2018-12-03,VIX,2018-12-05,65.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIX,2018-12-05,65.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,16.3600,16.3600,0.0000,16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,10.000,C,0.0000,0.0000,0.0000,0.0000,0,20,5.4000,10,7.2000,16.3600,16.3600,16.4480,16.3600,0.0200,1.0000,0.0000,0.0000,0.0000,0.0556,20,4.9000,19,7.9000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13,0.2000,16.3600,16.3600,16.4480,16.3600,4.2457,-0.0418,0.0172,-0.1000,0.0011,-0.0044,0,0.0000,13,0.2000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,10.500,C,0.0000,0.0000,0.0000,0.0000,0,20,4.9000,10,6.7000,16.3600,16.3600,16.4480,16.3600,0.0200,1.0000,0.0000,0.0000,0.0000,0.0584,20,4.4000,19,7.4000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,10.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13,0.2000,16.3600,16.3600,16.4480,16.3600,3.8941,-0.0454,0.0200,-0.1000,0.0012,-0.0047,0,0.0000,13,0.2000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,11.000,C,0.0000,0.0000,0.0000,0.0000,0,20,4.4000,10,6.2000,16.3600,16.3600,16.4480,16.3600,0.0200,1.0000,0.0000,0.0000,0.0000,0.0612,20,3.9000,19,6.9000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,11.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13,0.2000,16.3600,16.3600,16.4480,16.3600,3.5564,-0.0495,0.0235,-0.1000,0.0013,-0.0051,0,0.0000,13,0.2000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,11.500,C,0.0000,0.0000,0.0000,0.0000,0,20,3.9000,10,5.7000,16.3600,16.3600,16.4480,16.3600,0.0200,1.0000,0.0000,0.0000,0.0000,0.0640,20,3.4000,19,6.4000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,11.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13,0.2000,16.3600,16.3600,16.4480,16.3600,3.2314,-0.0542,0.0277,-0.1000,0.0013,-0.0055,0,0.0000,13,0.2000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,12.000,C,0.0000,0.0000,0.0000,0.0000,0,20,3.4000,10,5.2000,16.3600,16.3600,16.4480,16.3600,0.0200,1.0000,0.0000,0.0000,0.0000,0.0668,20,2.9000,19,5.9000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,12.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13,0.2000,16.3600,16.3600,16.4480,16.3600,2.9170,-0.0596,0.0331,-0.1000,0.0015,-0.0060,0,0.0000,13,0.2000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,12.500,C,0.0000,0.0000,0.0000,0.0000,0,20,2.9000,10,4.7000,16.3600,16.3600,16.4480,16.3600,0.0200,1.0000,0.0000,0.0000,0.0000,0.0696,20,2.4000,19,5.4000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,12.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,10,0.0500,16.3600,16.3600,16.4480,16.3600,1.9673,-0.0259,0.0250,-0.0250,0.0007,-0.0025,0,0.0000,10,0.0500,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,13.000,C,0.0000,0.0000,0.0000,0.0000,0,10,2.7000,1,3.9000,16.3600,16.3600,16.4480,16.3600,0.0200,1.0000,0.0000,0.0000,0.0000,0.0723,20,2.0000,1,3.9000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,13.000,P,1.3500,1.3500,1.3500,1.3500,1,0,0.0000,13,0.2000,16.3600,16.3600,16.4480,16.3600,2.3141,-0.0736,0.0491,-0.0974,0.0017,-0.0073,0,0.0000,13,0.2000,16.4400,16.4400,1.3500,0,
^VIX,2018-12-03,VIXW,2018-12-05,13.500,C,0.0000,0.0000,0.0000,0.0000,0,20,1.9000,10,3.7000,16.3600,16.3600,16.4480,16.3600,0.0200,1.0000,0.0000,0.0000,0.0000,0.0751,20,1.4000,19,4.4000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,13.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13,0.2000,16.3600,16.3600,16.4480,16.3600,2.0225,-0.0830,0.0616,-0.0933,0.0019,-0.0082,0,0.0000,13,0.2000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,14.000,C,0.0000,0.0000,0.0000,0.0000,0,20,1.4000,10,3.2000,16.3600,16.3600,16.4480,16.3600,0.0200,1.0000,0.0000,0.0000,0.0000,0.0779,20,0.9500,19,3.9000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,14.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,13,0.2000,16.3600,16.3600,16.4480,16.3600,1.7348,-0.0950,0.0794,-0.0884,0.0021,-0.0092,0,0.0000,13,0.2000,16.4400,16.4400,0.0000,0,
^VIX,2018-12-03,VIXW,2018-12-05,14.500,C,0.0000,0.0000,0.0000,0.0000,0,10,1.2000,10,2.6500,16.3600,16.3600,16.4480,16.3600,0.0200,1.0000,0.0000,0.0000,0.0000,0.0807,19,0.5000,20,3.3000,16.4400,16.4400,0.0000,0,
